"observationDate","stateProvince","decimalLatitude","decimalLongitude","scientificName","vernacularName","dataResourceName","basisOfRecord","recordID"
2004-09-19,"Queensland",-28.17861,151.64188,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","35c91629-7681-4d7b-9493-75509b1d29f1"
2005-03-09,"Queensland",-28.21114,151.66384,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","e0af9d14-d6bb-48ad-b3d0-e853d7715dd7"
2018-10-23,"Queensland",-24.35715,150.9621,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","6ed5410a-efca-4c1a-891d-9ce7f0eb94c4"
2007-02-19,"Queensland",-28.34552,152.74847,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","1210d7e9-724b-426b-996e-9443a28cdd5b"
2017-12-06,"Queensland",-24.36773,150.90957,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","765b2f33-0ae9-471d-857b-0959a432ddfe"
2017-05-06,"Queensland",-27.50666,152.25901,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","cc5ab333-9531-4861-9b42-6d76833cc3d2"
2006-10-23,"Queensland",-28.43586,152.09304,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","10d3902f-5208-43db-883d-7b9622914ede"
2023-06-20,"Queensland",-27.87325,153.17283,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","3af49851-af4f-4e57-ba03-e7c693af3b4e"
2016-06-09,"Queensland",-24.33441,150.91369,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","907ebb6f-781f-4894-90d9-b36be22dde5b"
2004-07-25,"Queensland",-27.93838,152.25998,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","e02c3b87-6bae-40a0-9fab-6a31e1d8ef43"
2010-08-19,"Queensland",-18.95475,146.03332,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","0d731fe2-d0be-4a5e-88be-cf8001bd09d0"
2006-12-18,"Queensland",-28.75346,151.82306,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","d87b93e7-122c-4d94-9f62-efeb5619040f"
2019-04-15,"Queensland",-27.58526,151.97285,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","a5da0eb1-e6e7-455c-b031-1f467a0d2763"
2014-01-01,"Queensland",-27.09693,153.17028,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","7b7ae44b-336b-487e-ba80-462761b78336"
2013-04-10,"Queensland",-28.16937,151.65341,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","8aad8d4f-123c-4ff8-90f9-25c2f0258626"
2009-04-11,"Queensland",-27.68069,152.84935,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","9a054cf5-e5be-4d4b-abe6-c73dc5446f3b"
2006-09-30,"Queensland",-28.02229,152.2885,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","4f8f792a-71f4-4421-8f6b-a27d655af3b8"
2013-12-01,"Queensland",-27.09693,153.17028,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","565df459-179c-4ddb-9c22-220e08dc6c07"
2014-06-27,"Queensland",-28.24511,151.68502,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","a40ed912-47ff-40ff-bf79-60d5d3b980da"
2010-08-18,"Queensland",-18.98054,146.02608,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","4cdce864-e0db-492d-9056-561b3cb6a925"
2005-03-09,"Queensland",-28.20187,151.65359,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","6e8f526e-1b84-4e3e-b5ab-419647b51d66"
2023-05-02,"Queensland",-27.58001,151.97423,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","fb4cac39-9aeb-44a7-a93e-d0986592458a"
2016-10-14,"Queensland",-26.78499,152.56306,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","1e221c4b-6f56-4df6-bbe4-b50e00e7b5fc"
2006-12-22,"Queensland",-26.13468,151.77745,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","dba5930c-6eb7-400b-a1d8-ea835e89f787"
2008-05-28,"Queensland",-28.24511,151.68502,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","0918e738-0a52-4ae8-9edc-5a7bb0bbf3bc"
2005-11-10,"Queensland",-26.66431,152.73028,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","d8bdb04c-dffc-4237-94fb-84fa973540a9"
2011-10-31,"Queensland",-26.42777,150.50473,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","197a668f-d183-4ddc-b426-317034991b1c"
2008-10-31,"Queensland",-26.15122,150.35739,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","6ef5cea4-d0ce-495d-bc93-24b6feea3f15"
2006-12-19,"Queensland",-28.75915,151.85098,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","c53b4575-2470-43d7-a97f-10f3fa114818"
2005-05-20,"Queensland",-27.52616,151.94165,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","fd03fcfd-2784-4d0e-8ec9-da607a4c265d"
2015-11-20,"Queensland",-26.24545,150.35235,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","36f00e32-9adf-46e2-b255-7647e8048144"
2009-05-27,"Queensland",-25.30468,149.18937,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","fc8a830d-af85-4a6c-a7c0-945bbe9dc7ab"
2020-05-29,"Queensland",-24.50965,151.50926,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","eadf650c-acc5-4530-a355-ebbb52c05068"
2004-05-09,"Queensland",-27.50283,152.7283,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","0e8c280f-301f-41e7-8a01-3286711b32f4"
2013-03-13,"Queensland",-28.60991,151.20964,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","64fdb35b-2f23-4c0d-b35a-3f918d313ec6"
2016-02-01,"Queensland",-24.35715,150.9621,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","7b763686-3ad0-4a0b-aa54-f74122ae9c96"
2009-07-15,"Queensland",-27.51713,152.84852,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","0711b345-27ab-45cb-9625-2c5a29e3dfbc"
2008-01-17,"Queensland",-28.24511,151.68502,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","65339c47-452e-4953-a7b9-0b833ac336cc"
2008-10-06,"Queensland",-24.35715,150.96209,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","0934a0f1-d1b0-4759-9d27-99532c9d1f42"
2005-06-01,"Queensland",-26.28946,150.62153,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","242b617e-676d-4c13-a9ef-517fa5850c20"
2005-05-26,"Queensland",-28.16937,151.65341,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","9fb6d8dc-5dbf-4a7e-bfac-c30a278b3423"
2004-06-10,"Queensland",-27.51754,152.94341,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","c18241c5-24c4-4892-b895-4fb352f3f4a0"
2013-06-10,"Queensland",-24.39523,151.04234,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","222192dc-ceb9-4576-8fd1-7bf6ca8fa9e8"
2009-09-20,"Queensland",-23.26039,150.43991,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","8a0bf9f4-d050-4379-bebe-c2e2f8d8f512"
2006-03-08,"Queensland",-26.39915,151.89992,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","65a411d1-7a71-4987-96a0-41b10c0deec8"
2020-05-25,"Queensland",-24.53568,151.46962,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","1379fc7e-a950-4819-a132-cfde0a0d931a"
2020-07-05,"Queensland",-28.24221,151.66278,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","9c6a8e53-fa3a-400d-bef0-5d32cda621ec"
2018-06-08,"Queensland",-24.36773,150.90957,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","2b2a5455-d388-4ff5-9e6c-96b8a9b9a741"
2017-09-20,"Queensland",-28.24511,151.68502,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","7551f3e1-da52-4c8c-b07e-88e789048847"
2005-04-24,"Queensland",-27.52616,151.94165,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","add0cef7-f66d-4343-bd7c-f09122951809"
2014-06-01,"Queensland",-26.49303,153.05404,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","9b34723a-3f69-42b9-a1a7-73970a094820"
2005-11-09,"Queensland",-26.65865,152.73132,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","76ce3237-7dad-48ba-8436-ea9c2d84818d"
2008-12-01,"Queensland",-27.53313,152.09958,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","043aa416-c969-425d-9fee-65b99e11f8aa"
2008-11-01,"Queensland",-26.13577,150.38427,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","fefa1cef-d647-43de-a271-35dca580a1eb"
2018-03-12,"Queensland",-24.35715,150.9621,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","2491e8ce-8fba-4e9f-810c-0373a1008aa3"
2017-07-26,"Queensland",-28.28907,151.70378,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","ba2fa6eb-663f-44d1-997e-4864ecca880e"
2005-03-27,"Queensland",-28.28813,151.69627,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","4fc293a7-67ba-4633-99f5-04383c9680ea"
2019-04-01,"Queensland",-28.53958,151.41497,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","d81b7a60-b722-4d3e-9e0d-865ae46b9bde"
2017-09-20,"Queensland",-28.18903,151.62389,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","94095f47-c943-4aab-b9ea-0e2b664560d4"
2006-08-22,"Queensland",-27.85643,153.1707,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","bcf81f53-dd4b-49d9-88c3-a945ba3e6176"
2008-07-18,"Queensland",-26.93853,150.61125,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","fd290d77-7a78-480a-8091-61634fee5545"
2010-10-07,"Queensland",-27.45763,152.2126,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","bc07cd4a-2a7e-44ae-a95a-b2d40edce53d"
2008-08-04,"Queensland",-28.20589,151.6586,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","2ca93f94-c195-437e-bc37-b41706c9ff08"
2011-02-25,"Queensland",-28.20589,151.6586,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","451a6609-e863-468f-a913-53a577f9bc37"
2004-08-01,"Queensland",-28.16937,151.65341,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","9ceb46d4-7af3-4fe3-b4c1-4d5f6f77a5dd"
2019-03-03,"Queensland",-28.20589,151.6586,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","9a426fc1-d64e-4797-8356-b023630a05b2"
2007-06-19,"Queensland",-27.83707,152.92584,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","2238bd12-e769-4426-96cd-2e1c5a2bbf0b"
2005-08-16,"Queensland",-26.34342,152.0588,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","c7f7a371-a2a5-454b-bf71-945a4375b24c"
2004-08-11,"Queensland",-26.34342,152.0588,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","a0fe3cad-313f-457f-a3da-7101fcea316c"
2005-01-30,"Queensland",-27.52616,151.94165,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","14c741cd-8237-409f-a4a1-5ad65b6118a1"
2012-03-18,"Queensland",-25.02057,147.95222,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","8bf7dcac-47ef-4719-94b7-631a9fe73525"
2018-10-06,"Queensland",-17.43915,145.45751,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","1f778d11-bf8f-48f3-b164-87ff3bb8526c"
2009-05-24,"Queensland",-27.52616,151.94165,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","309dbc02-2ac2-439d-9387-12e229dd34f7"
2005-11-02,"Queensland",-26.13468,151.77745,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","bf9806f0-b5be-4022-b1c6-9da643c133e2"
2012-04-23,"Queensland",-25.0178,149.3946,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","e53a656f-d1dd-43f1-8d4b-36c4f824cc72"
2006-10-23,"Queensland",-26.06999,152.59501,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","8ca7acd2-377c-496b-b19c-a7a8042b4cf5"
2010-09-16,"Queensland",-27.45763,152.2126,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","ef8e9025-3188-466f-9c35-aa48ee81dcca"
2020-04-24,"Queensland",-27.57568,151.98927,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","e2551850-7711-44a3-83c4-269438045594"
2004-05-09,"Queensland",-27.54532,152.70886,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","cc22f254-9b1b-4303-9e33-b3ebb8b3897d"
2004-02-19,"Queensland",-24.34189,150.9504,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","4ffaf95c-f89c-4b0c-895d-e7a38285da2e"
2008-04-03,"Queensland",-28.23354,151.65713,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","23654c01-c3e2-4701-95bb-1aa26443fdf6"
2004-04-24,"Queensland",-24.69554,151.55489,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","52cfd068-2c30-4a63-b31c-da886daed2ab"
2017-07-26,"Queensland",-28.20006,151.63804,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","e75e7845-65fa-4c5b-85f8-ccd9d291ae1f"
2010-10-04,"Queensland",-20.59059,139.56143,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","e5c5a408-1405-4f96-9a3a-f7409a07c751"
2011-04-09,"Queensland",-28.29135,150.5356,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","a6931dc9-9c90-4fc3-a535-be0450e8ac76"
2016-10-20,"Queensland",-28.42629,151.69342,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","4577a3d5-0564-4bad-aaa2-27edf2698b0e"
2020-10-10,"Queensland",-25.20042,149.18144,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","a5754e38-a003-4760-a3c3-06d9b837f5ac"
2008-11-01,"Queensland",-27.20272,150.79474,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","b585db0f-7874-46a6-84ef-3fc5b98fa71e"
2005-10-01,"Queensland",-26.13468,151.77745,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","3219fa2f-bcea-4e92-9ca0-83ae7991d8b8"
2018-09-22,"Queensland",-28.18903,151.62389,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","d6ea90e4-7a5b-4d62-bab3-0a4e569c5e7d"
2013-03-12,"Queensland",-28.18903,151.62389,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","816e3e06-8b4c-4822-9cea-6c7bb4dfc7c7"
2013-10-01,"Queensland",-27.09693,153.17028,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","bf0881d6-144a-4892-8f99-1903f6db91f3"
2005-01-20,"Queensland",-28.8745,151.89638,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","93a58bbe-1d9b-4a95-826f-2683a00a7120"
2009-05-22,"Queensland",-28.67174,151.82817,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","042e3fa8-ac6c-41ea-b041-98ffecdc10ea"
2006-03-08,"Queensland",-26.34342,152.0588,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","af8920e3-37e7-40a9-82fb-42c1e2fd42ac"
2010-06-04,"Queensland",-22.40149,150.29901,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","32a01036-c9f4-4825-a769-f4a861f95f0b"
2014-04-01,"Queensland",-27.09693,153.17028,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","d0ded029-78a9-4e2a-a62e-6b95faf8b6c0"
2005-06-01,"Queensland",-26.28676,150.60151,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","17f2a0b8-42a3-4ba2-b0ff-c9494116d096"
2022-01-05,"Queensland",-26.46082,150.0304,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","1d0b7b48-371b-456b-bb0c-03dc2c9f09a0"
2016-01-24,"Queensland",-28.23879,151.65326,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","62fd57b0-f7e2-4c8c-9159-75f452ea3019"
2005-01-07,"Queensland",-28.31089,151.46194,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","d94f55b4-9deb-4232-8d6d-e4fd592c32df"
2005-11-21,"Queensland",-24.35715,150.9621,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","17ced01d-99a6-4a28-a45a-20b535170b46"
2004-12-31,"Queensland",-27.36005,152.1622,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","f0772cf0-6886-452e-9639-658979be47dd"
2005-11-01,"Queensland",-25.60541,151.48117,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","21399c5c-6655-4678-9bf2-d1a32e843d05"
2015-10-30,"Queensland",-19.04279,146.12952,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","5808bf4f-0814-4c1f-8097-a72a5759fad8"
2022-04-04,"Queensland",-28.06182,152.37048,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","069bd298-ddf7-4783-a697-868b33aedd23"
2008-02-17,"Queensland",-27.23216,152.059,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","bbdb9868-7619-484e-9fe5-1a8cacd29386"
2004-02-16,"Queensland",-24.36455,151.02543,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","680f2518-f41d-4137-8919-63840428636a"
2015-06-07,"Queensland",-24.35715,150.9621,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","d12ccc75-4eee-47ea-aa3e-2ba00413c290"
2005-06-01,"Queensland",-26.28129,150.54195,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","2b393f01-1c6f-4957-b63f-4e15fcbd50b1"
2004-02-15,"Queensland",-24.35714,150.9621,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","7ecdcd6f-6622-4e6d-9b35-447ec06f3341"
2006-11-10,"Queensland",-28.31089,151.46194,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","760fbba3-7157-4573-9ace-7ce0776c1d72"
2011-09-17,"Queensland",-28.17201,151.64583,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","ee3b40fa-4be7-450f-9d2b-c0ce4ca25e96"
2006-05-07,"Queensland",-25.39193,153.02956,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","7203002c-1ab3-4839-865b-1043f99d72bb"
2023-02-22,"Queensland",-26.89639,151.28388,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","57550c7b-e96c-4adf-9f8f-1948bc6627b1"
2005-10-29,"Queensland",-27.52616,151.94165,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","1ca945c9-32d8-49b9-b154-b9810618cfbb"
2014-03-10,"Queensland",-26.49489,153.05328,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","dfe133bd-9d5a-4557-9bf8-dbf8f3469058"
2023-10-08,"Queensland",-24.56016,151.32696,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","ae245de5-67dd-4fb1-a89f-9b470ba5073d"
2016-05-10,"Queensland",-28.22582,152.42681,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","003685a3-e17b-47bd-9baf-143a3ca59d06"
2004-09-19,"Queensland",-28.16937,151.65341,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","06bff8e9-e031-4aa3-bbb6-c80bd8dcee2e"
2016-12-28,"Queensland",-17.43915,145.45751,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","ffabeea5-cfc6-4f8b-b1eb-19f45fd2b95f"
2023-03-10,"Queensland",-24.35715,150.9621,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","5a441d86-5270-41a2-bed5-53a637871e59"
2016-10-19,"Queensland",-28.20589,151.6586,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","35201828-fb3e-49cc-96f0-8da612ccffe5"
2007-11-15,"Queensland",-26.27262,150.61799,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","f687d8d0-3388-4a21-b450-de3e0e1e7bff"
2021-05-31,"Queensland",-24.52488,151.26084,"Parvipsitta pusilla","Little Lorikeet","WildNet - Queensland Wildlife Data","OCCURRENCE","b86d711f-86dd-47ad-bc4b-960ed294e1b6"
